source,target
ChEMBL:88,DOID:11271
ChEMBL:88,DOID:4285
ChEMBL:88,OMIM:614972
ChEMBL:88,OMIM:147480
ChEMBL:1201151,OMIM:308600
ChEMBL:1201151,OMIM:224250
ChEMBL:1201151,DOID:4079
ChEMBL:1201151,DOID:916
ChEMBL:1201151,DOID:920
ChEMBL:1201151,DOID:3571
ChEMBL:1201151,DOID:12282
ChEMBL:1201151,DOID:3875
ChEMBL:1201151,DOID:10880
ChEMBL:1201151,OMIM:213500
ChEMBL:1201151,OMIM:600142
ChEMBL:1201151,OMIM:125310
ChEMBL:1201151,DOID:6713
ChEMBL:1201151,OMIM:616779
ChEMBL:1201151,OMIM:601410
ChEMBL:1201151,OMIM:600320
ChEMBL:1201151,OMIM:612520
ChEMBL:1201151,OMIM:600318
ChEMBL:1201151,OMIM:226980
ChEMBL:1201151,OMIM:612522
ChEMBL:1201151,OMIM:612521
ChEMBL:1201151,OMIM:202900
ChEMBL:1201151,OMIM:613006
ChEMBL:1201151,DOID:9351
ChEMBL:1201151,OMIM:603694
ChEMBL:1201151,OMIM:601941
ChEMBL:1201151,OMIM:222100
ChEMBL:1201151,DOID:10836
ChEMBL:1201151,OMIM:610199
ChEMBL:1201151,OMIM:608036
ChEMBL:1201151,DOID:10837
ChEMBL:1201151,OMIM:172500
ChEMBL:1201151,OMIM:601388
ChEMBL:1201151,OMIM:606176
ChEMBL:1201151,OMIM:610155
ChEMBL:1201151,OMIM:610374
ChEMBL:1201151,OMIM:209010
ChEMBL:1201151,OMIM:601208
ChEMBL:1201151,OMIM:610582
ChEMBL:1201151,OMIM:125852
ChEMBL:1201151,OMIM:616087
ChEMBL:1201151,OMIM:601407
ChEMBL:1201151,OMIM:158500
ChEMBL:1201151,OMIM:601666
ChEMBL:1201151,OMIM:603266
ChEMBL:1201151,OMIM:610549
ChEMBL:1201151,OMIM:560000
ChEMBL:1201151,OMIM:600319
ChEMBL:1201151,OMIM:600321
ChEMBL:1201151,OMIM:616192
ChEMBL:1201151,DOID:10838
ChEMBL:1201151,OMIM:612227
ChEMBL:1201151,OMIM:125853
ChEMBL:1201151,OMIM:601942
ChEMBL:1201151,OMIM:612622
ChEMBL:1201151,DOID:12584
ChEMBL:1201151,OMIM:605598
ChEMBL:1201151,OMIM:601318
ChEMBL:1201151,OMIM:600883
ChEMBL:1201151,OMIM:300136
ChEMBL:1201151,OMIM:605026
ChEMBL:1201151,OMIM:601283
ChEMBL:1201151,OMIM:610938
ChEMBL:1201151,OMIM:611139
ChEMBL:1201151,OMIM:607339
ChEMBL:1201151,OMIM:614466
ChEMBL:1201151,OMIM:608316
ChEMBL:1201151,OMIM:608318
ChEMBL:1201151,OMIM:300464
ChEMBL:1201151,OMIM:612030
ChEMBL:1201151,OMIM:608901
ChEMBL:1201151,DOID:9878
ChEMBL:1201151,DOID:2177
ChEMBL:1201151,DOID:11711
ChEMBL:1201151,DOID:1257
ChEMBL:1201151,OMIM:605115
ChEMBL:1201151,DOID:12269
ChEMBL:1201151,DOID:11271
ChEMBL:1201151,DOID:4285
ChEMBL:1201151,OMIM:614972
ChEMBL:1201151,OMIM:147480
ChEMBL:1201151,DOID:1380
ChEMBL:1201151,DOID:9653
ChEMBL:1201151,OMIM:604329
ChEMBL:1201151,OMIM:145500
ChEMBL:1201151,OMIM:112410
ChEMBL:1201151,OMIM:161900
ChEMBL:1201151,OMIM:500005
ChEMBL:1201151,OMIM:610948
ChEMBL:1201151,OMIM:610262
ChEMBL:1201151,OMIM:610261
ChEMBL:1201151,OMIM:166990
ChEMBL:1201151,OMIM:605115
ChEMBL:1201151,DOID:10763
ChEMBL:1201151,DOID:11271
ChEMBL:1201151,OMIM:608622
ChEMBL:1201151,OMIM:607329
ChEMBL:1201151,OMIM:608742
ChEMBL:1201151,OMIM:611014
ChEMBL:1201151,OMIM:603918
ChEMBL:1201151,DOID:1612
ChEMBL:1387,OMIM:613387
ChEMBL:1387,OMIM:613282
ChEMBL:1387,OMIM:617093
ChEMBL:1387,DOID:409
ChEMBL:1387,OMIM:219400
ChEMBL:1387,DOID:0050082
ChEMBL:1387,OMIM:235550
ChEMBL:1387,OMIM:615486
ChEMBL:1387,OMIM:605944
ChEMBL:1387,DOID:9452
ChEMBL:1387,OMIM:263200
ChEMBL:1387,DOID:12282
ChEMBL:1387,DOID:3875
ChEMBL:1387,DOID:10880
ChEMBL:1387,DOID:9878
ChEMBL:1387,DOID:2177
ChEMBL:1387,DOID:11711
ChEMBL:1387,DOID:1257
ChEMBL:1387,OMIM:605115
ChEMBL:1387,DOID:12269
ChEMBL:1387,DOID:11271
ChEMBL:1387,DOID:4285
ChEMBL:1387,OMIM:614972
ChEMBL:1387,OMIM:147480
ChEMBL:1180725,DOID:8577
ChEMBL:1180725,OMIM:607085
ChEMBL:1180725,OMIM:254200
ChEMBL:1180725,DOID:437
ChEMBL:1180725,DOID:8437
ChEMBL:1180725,OMIM:267760
ChEMBL:1180725,DOID:13550
ChEMBL:1180725,DOID:1405
ChEMBL:1180725,DOID:0060505
ChEMBL:1180725,DOID:0060056
ChEMBL:1180725,DOID:0060525
ChEMBL:1180725,DOID:0060527
ChEMBL:1180725,DOID:0060498
ChEMBL:1180725,DOID:0060057
ChEMBL:1180725,DOID:0060524
ChEMBL:1180725,DOID:0060512
ChEMBL:1180725,DOID:0060526
ChEMBL:1180725,DOID:0060523
ChEMBL:1180725,DOID:0060509
ChEMBL:1180725,DOID:0060516
ChEMBL:1180725,DOID:0060517
ChEMBL:1180725,DOID:0060515
ChEMBL:1180725,DOID:1204
ChEMBL:1180725,DOID:0060518
ChEMBL:1180725,DOID:0060514
ChEMBL:1180725,DOID:0060503
ChEMBL:1180725,OMIM:147540
ChEMBL:1180725,DOID:0060496
ChEMBL:1180725,DOID:0060506
ChEMBL:1180725,DOID:0060528
ChEMBL:1180725,DOID:0060520
ChEMBL:1180725,DOID:0060529
ChEMBL:1180725,DOID:0060510
ChEMBL:1180725,OMIM:108390
ChEMBL:1180725,DOID:0060513
ChEMBL:1180725,DOID:0060511
ChEMBL:1180725,DOID:0060531
ChEMBL:1180725,DOID:0060502
ChEMBL:1180725,DOID:0060504
ChEMBL:1180725,DOID:0060507
ChEMBL:1180725,DOID:0060530
ChEMBL:54,OMIM:613387
ChEMBL:54,OMIM:613282
ChEMBL:54,OMIM:617093
ChEMBL:54,DOID:409
ChEMBL:54,OMIM:219400
ChEMBL:54,DOID:0050082
ChEMBL:54,OMIM:235550
ChEMBL:54,OMIM:615486
ChEMBL:54,OMIM:605944
ChEMBL:54,DOID:9452
ChEMBL:54,OMIM:263200
ChEMBL:54,DOID:0060897
ChEMBL:54,OMIM:600116
ChEMBL:54,DOID:0060370
ChEMBL:54,OMIM:300557
ChEMBL:54,DOID:0060898
ChEMBL:54,OMIM:612953
ChEMBL:54,OMIM:616840
ChEMBL:54,OMIM:168601
ChEMBL:54,DOID:0060895
ChEMBL:54,DOID:0060900
ChEMBL:54,OMIM:615528
ChEMBL:54,DOID:0060892
ChEMBL:54,OMIM:615530
ChEMBL:54,OMIM:614203
ChEMBL:54,OMIM:602404
ChEMBL:54,OMIM:613164
ChEMBL:54,OMIM:613643
ChEMBL:54,OMIM:607060
ChEMBL:54,OMIM:610297
ChEMBL:54,OMIM:607688
ChEMBL:54,OMIM:556500
ChEMBL:54,OMIM:614251
ChEMBL:54,OMIM:616361
ChEMBL:54,DOID:14330
ChEMBL:54,DOID:0060367
ChEMBL:54,DOID:0060372
ChEMBL:54,OMIM:168100
ChEMBL:54,OMIM:605543
ChEMBL:54,DOID:0060894
ChEMBL:54,DOID:0060371
ChEMBL:54,OMIM:605909
ChEMBL:54,OMIM:616710
ChEMBL:54,OMIM:168600
ChEMBL:54,OMIM:260540
ChEMBL:54,OMIM:260300
ChEMBL:54,OMIM:606324
ChEMBL:54,OMIM:610938
ChEMBL:54,OMIM:611139
ChEMBL:54,OMIM:607339
ChEMBL:54,OMIM:614466
ChEMBL:54,OMIM:608316
ChEMBL:54,OMIM:608318
ChEMBL:54,OMIM:300464
ChEMBL:54,OMIM:612030
ChEMBL:54,OMIM:608901
ChEMBL:54,OMIM:159580
ChEMBL:54,DOID:4961
ChEMBL:1200436,DOID:9878
ChEMBL:1200436,DOID:2177
ChEMBL:1200436,DOID:11711
ChEMBL:1200436,DOID:1257
ChEMBL:1200436,OMIM:605115
ChEMBL:1200436,DOID:12269
ChEMBL:1200436,DOID:11271
ChEMBL:1200436,DOID:4285
ChEMBL:1200436,OMIM:614972
ChEMBL:1200436,OMIM:147480
ChEMBL:1200436,OMIM:265600
ChEMBL:1200436,OMIM:256200
ChEMBL:1200436,DOID:2527
ChEMBL:1200436,DOID:10283
ChEMBL:1200436,DOID:1612
ChEMBL:190,OMIM:609152
ChEMBL:190,OMIM:603373
ChEMBL:190,DOID:7998
ChEMBL:190,DOID:750
ChEMBL:190,DOID:0050456
ChEMBL:190,DOID:749
ChEMBL:190,DOID:0060339
ChEMBL:190,DOID:0060339
ChEMBL:190,OMIM:617173
ChEMBL:190,OMIM:115000
ChEMBL:190,OMIM:616878
ChEMBL:190,OMIM:600919
ChEMBL:190,OMIM:616201
ChEMBL:190,OMIM:617182
ChEMBL:190,DOID:14263
ChEMBL:190,OMIM:613970
ChEMBL:190,OMIM:617171
ChEMBL:190,OMIM:612777
ChEMBL:190,OMIM:617710
ChEMBL:190,OMIM:601764
ChEMBL:190,OMIM:616756
ChEMBL:190,OMIM:601217
ChEMBL:190,OMIM:613402
ChEMBL:190,OMIM:617709
ChEMBL:190,OMIM:614462
ChEMBL:190,OMIM:213820
ChEMBL:190,OMIM:121201
ChEMBL:190,OMIM:616682
ChEMBL:190,OMIM:613668
ChEMBL:190,OMIM:612780
ChEMBL:190,OMIM:617268
ChEMBL:190,OMIM:617080
ChEMBL:190,OMIM:239350
ChEMBL:190,OMIM:616418
ChEMBL:190,OMIM:617452
ChEMBL:190,OMIM:121200
ChEMBL:190,OMIM:605751
ChEMBL:190,OMIM:251280
ChEMBL:190,OMIM:607745
ChEMBL:190,OMIM:602066
ChEMBL:190,OMIM:615553
ChEMBL:190,OMIM:612627
ChEMBL:190,OMIM:616632
ChEMBL:190,OMIM:309555
ChEMBL:190,OMIM:300419
ChEMBL:190,DOID:12269
ChEMBL:190,OMIM:616732
ChEMBL:190,OMIM:617643
ChEMBL:190,OMIM:608217
ChEMBL:190,OMIM:615474
ChEMBL:190,OMIM:269720
ChEMBL:190,OMIM:600176
ChEMBL:190,OMIM:614833
ChEMBL:190,OMIM:617157
ChEMBL:190,OMIM:615760
ChEMBL:105,DOID:0050014
ChEMBL:105,DOID:11248
ChEMBL:105,DOID:2213
ChEMBL:105,DOID:9878
ChEMBL:105,DOID:2177
ChEMBL:105,DOID:11711
ChEMBL:105,DOID:1257
ChEMBL:105,OMIM:605115
ChEMBL:105,DOID:12269
ChEMBL:105,DOID:11271
ChEMBL:105,DOID:4285
ChEMBL:105,OMIM:614972
ChEMBL:105,OMIM:147480
ChEMBL:105,OMIM:300835
ChEMBL:105,OMIM:607847
ChEMBL:105,DOID:0060551
ChEMBL:105,OMIM:257100
ChEMBL:105,OMIM:616022
ChEMBL:105,OMIM:617014
ChEMBL:105,OMIM:615285
ChEMBL:105,OMIM:613107
ChEMBL:105,OMIM:162700
ChEMBL:105,OMIM:300299
ChEMBL:105,OMIM:610738
ChEMBL:105,DOID:1227
ChEMBL:105,OMIM:616271
ChEMBL:105,OMIM:612541
ChEMBL:105,OMIM:258360
ChEMBL:105,DOID:0110003
ChEMBL:105,OMIM:202700
ChEMBL:105,OMIM:604173
ChEMBL:105,OMIM:613845
ChEMBL:105,OMIM:242530
ChEMBL:105,OMIM:254900
ChEMBL:105,OMIM:161900
ChEMBL:105,OMIM:310468
ChEMBL:105,DOID:9518
ChEMBL:105,DOID:11705
ChEMBL:105,DOID:1074
ChEMBL:105,OMIM:210550
ChEMBL:105,OMIM:188020
ChEMBL:105,OMIM:617441
ChEMBL:105,OMIM:188000
ChEMBL:105,OMIM:300367
ChEMBL:105,OMIM:188025
ChEMBL:105,OMIM:314000
ChEMBL:105,OMIM:616216
ChEMBL:105,DOID:1588
ChEMBL:105,OMIM:273900
ChEMBL:105,OMIM:166990
ChEMBL:105,OMIM:612004
ChEMBL:105,OMIM:313900
ChEMBL:105,OMIM:616937
ChEMBL:105,DOID:1587
ChEMBL:105,OMIM:314050
ChEMBL:105,OMIM:137560
ChEMBL:105,DOID:1247
ChEMBL:513,DOID:9878
ChEMBL:513,DOID:2177
ChEMBL:513,DOID:11711
ChEMBL:513,DOID:1257
ChEMBL:513,OMIM:605115
ChEMBL:513,DOID:12269
ChEMBL:513,DOID:11271
ChEMBL:513,DOID:4285
ChEMBL:513,OMIM:614972
ChEMBL:513,OMIM:147480
ChEMBL:513,OMIM:300835
ChEMBL:513,OMIM:607847
ChEMBL:513,DOID:0060551
ChEMBL:513,OMIM:257100
ChEMBL:513,OMIM:616022
ChEMBL:513,OMIM:617014
ChEMBL:513,OMIM:615285
ChEMBL:513,OMIM:613107
ChEMBL:513,OMIM:162700
ChEMBL:513,OMIM:300299
ChEMBL:513,OMIM:610738
ChEMBL:513,DOID:1227
ChEMBL:513,OMIM:616271
ChEMBL:513,OMIM:612541
ChEMBL:513,OMIM:258360
ChEMBL:513,DOID:0110003
ChEMBL:513,OMIM:202700
ChEMBL:513,OMIM:604173
ChEMBL:513,OMIM:188020
ChEMBL:513,OMIM:617441
ChEMBL:513,OMIM:188000
ChEMBL:513,OMIM:300367
ChEMBL:513,OMIM:188025
ChEMBL:513,OMIM:314000
ChEMBL:513,OMIM:616216
ChEMBL:513,DOID:1588
ChEMBL:513,OMIM:273900
ChEMBL:513,OMIM:166990
ChEMBL:513,OMIM:612004
ChEMBL:513,OMIM:313900
ChEMBL:513,OMIM:616937
ChEMBL:513,DOID:1587
ChEMBL:513,OMIM:314050
ChEMBL:513,OMIM:137560
ChEMBL:514,DOID:9878
ChEMBL:514,DOID:2177
ChEMBL:514,DOID:11711
ChEMBL:514,DOID:1257
ChEMBL:514,OMIM:605115
ChEMBL:514,DOID:12269
ChEMBL:514,DOID:11271
ChEMBL:514,DOID:4285
ChEMBL:514,OMIM:614972
ChEMBL:514,OMIM:147480
ChEMBL:2068237,OMIM:613845
ChEMBL:2068237,OMIM:242530
ChEMBL:2068237,OMIM:254900
ChEMBL:2068237,OMIM:161900
ChEMBL:2068237,OMIM:310468
ChEMBL:2068237,DOID:9518
ChEMBL:2068237,DOID:11705
ChEMBL:2068237,DOID:1074
ChEMBL:2068237,OMIM:210550
ChEMBL:2068237,OMIM:300835
ChEMBL:2068237,OMIM:607847
ChEMBL:2068237,DOID:0060551
ChEMBL:2068237,OMIM:257100
ChEMBL:2068237,OMIM:616022
ChEMBL:2068237,OMIM:617014
ChEMBL:2068237,OMIM:615285
ChEMBL:2068237,OMIM:613107
ChEMBL:2068237,OMIM:162700
ChEMBL:2068237,OMIM:300299
ChEMBL:2068237,OMIM:610738
ChEMBL:2068237,DOID:1227
ChEMBL:2068237,OMIM:616271
ChEMBL:2068237,OMIM:612541
ChEMBL:2068237,OMIM:258360
ChEMBL:2068237,DOID:0110003
ChEMBL:2068237,OMIM:202700
ChEMBL:2068237,OMIM:604173
ChEMBL:2068237,DOID:9878
ChEMBL:2068237,DOID:2177
ChEMBL:2068237,DOID:11711
ChEMBL:2068237,DOID:1257
ChEMBL:2068237,OMIM:605115
ChEMBL:2068237,DOID:12269
ChEMBL:2068237,DOID:11271
ChEMBL:2068237,DOID:4285
ChEMBL:2068237,OMIM:614972
ChEMBL:2068237,OMIM:147480
ChEMBL:2068237,OMIM:188020
ChEMBL:2068237,OMIM:617441
ChEMBL:2068237,OMIM:188000
ChEMBL:2068237,OMIM:300367
ChEMBL:2068237,OMIM:188025
ChEMBL:2068237,OMIM:314000
ChEMBL:2068237,OMIM:616216
ChEMBL:2068237,DOID:1588
ChEMBL:2068237,OMIM:273900
ChEMBL:2068237,OMIM:166990
ChEMBL:2068237,OMIM:612004
ChEMBL:2068237,OMIM:313900
ChEMBL:2068237,OMIM:616937
ChEMBL:2068237,DOID:1587
ChEMBL:2068237,OMIM:314050
ChEMBL:2068237,OMIM:137560
ChEMBL:44657,DOID:9878
ChEMBL:44657,DOID:2177
ChEMBL:44657,DOID:11711
ChEMBL:44657,DOID:1257
ChEMBL:44657,OMIM:605115
ChEMBL:44657,DOID:12269
ChEMBL:44657,DOID:11271
ChEMBL:44657,DOID:4285
ChEMBL:44657,OMIM:614972
ChEMBL:44657,OMIM:147480
ChEMBL:1763,DOID:9878
ChEMBL:1763,DOID:2177
ChEMBL:1763,DOID:11711
ChEMBL:1763,DOID:1257
ChEMBL:1763,OMIM:605115
ChEMBL:1763,DOID:12269
ChEMBL:1763,DOID:11271
ChEMBL:1763,DOID:4285
ChEMBL:1763,OMIM:614972
ChEMBL:1763,OMIM:147480
ChEMBL:1763,OMIM:613845
ChEMBL:1763,OMIM:242530
ChEMBL:1763,OMIM:254900
ChEMBL:1763,OMIM:161900
ChEMBL:1763,OMIM:310468
ChEMBL:1763,DOID:9518
ChEMBL:1763,DOID:11705
ChEMBL:1763,DOID:1074
ChEMBL:1763,OMIM:210550
ChEMBL:1763,DOID:2983
ChEMBL:2109168,DOID:2983
ChEMBL:2109168,DOID:1247
ChEMBL:2109168,OMIM:610938
ChEMBL:2109168,OMIM:611139
ChEMBL:2109168,OMIM:607339
ChEMBL:2109168,OMIM:614466
ChEMBL:2109168,OMIM:608316
ChEMBL:2109168,OMIM:608318
ChEMBL:2109168,OMIM:300464
ChEMBL:2109168,OMIM:612030
ChEMBL:2109168,OMIM:608901
ChEMBL:2109168,OMIM:188020
ChEMBL:2109168,OMIM:617441
ChEMBL:2109168,OMIM:188000
ChEMBL:2109168,OMIM:300367
ChEMBL:2109168,OMIM:188025
ChEMBL:2109168,OMIM:314000
ChEMBL:2109168,OMIM:616216
ChEMBL:2109168,DOID:1588
ChEMBL:2109168,OMIM:273900
ChEMBL:2109168,OMIM:166990
ChEMBL:2109168,OMIM:612004
ChEMBL:2109168,OMIM:313900
ChEMBL:2109168,OMIM:616937
ChEMBL:2109168,DOID:1587
ChEMBL:2109168,OMIM:314050
ChEMBL:2109168,OMIM:137560
ChEMBL:2109168,OMIM:159580
ChEMBL:2109168,DOID:4961
ChEMBL:878,OMIM:613845
ChEMBL:878,OMIM:242530
ChEMBL:878,OMIM:254900
ChEMBL:878,OMIM:161900
ChEMBL:878,OMIM:310468
ChEMBL:878,DOID:9518
ChEMBL:878,DOID:11705
ChEMBL:878,DOID:1074
ChEMBL:878,OMIM:210550
ChEMBL:878,DOID:2983
ChEMBL:878,DOID:9878
ChEMBL:878,DOID:2177
ChEMBL:878,DOID:11711
ChEMBL:878,DOID:1257
ChEMBL:878,OMIM:605115
ChEMBL:878,DOID:12269
ChEMBL:878,DOID:11271
ChEMBL:878,DOID:4285
ChEMBL:878,OMIM:614972
ChEMBL:878,OMIM:147480
ChEMBL:2105897,DOID:0060505
ChEMBL:2105897,DOID:0060056
ChEMBL:2105897,DOID:0060525
ChEMBL:2105897,DOID:0060527
ChEMBL:2105897,DOID:0060498
ChEMBL:2105897,DOID:0060057
ChEMBL:2105897,DOID:0060524
ChEMBL:2105897,DOID:0060512
ChEMBL:2105897,DOID:0060526
ChEMBL:2105897,DOID:0060523
ChEMBL:2105897,DOID:0060509
ChEMBL:2105897,DOID:0060516
ChEMBL:2105897,DOID:0060517
ChEMBL:2105897,DOID:0060515
ChEMBL:2105897,DOID:1204
ChEMBL:2105897,DOID:0060518
ChEMBL:2105897,DOID:0060514
ChEMBL:2105897,DOID:0060503
ChEMBL:2105897,OMIM:147540
ChEMBL:2105897,DOID:0060496
ChEMBL:2105897,DOID:0060506
ChEMBL:2105897,DOID:0060528
ChEMBL:2105897,DOID:0060520
ChEMBL:2105897,DOID:0060529
ChEMBL:2105897,DOID:0060510
ChEMBL:2105897,OMIM:108390
ChEMBL:2105897,DOID:0060513
ChEMBL:2105897,DOID:0060511
ChEMBL:2105897,DOID:0060531
ChEMBL:2105897,DOID:0060502
ChEMBL:2105897,DOID:0060504
ChEMBL:2105897,DOID:0060507
ChEMBL:2105897,DOID:0060530
ChEMBL:15891,DOID:2723
ChEMBL:15891,OMIM:605845
ChEMBL:15891,OMIM:610483
ChEMBL:15891,OMIM:613518
ChEMBL:15891,OMIM:613064
ChEMBL:15891,OMIM:610227
ChEMBL:15891,OMIM:613519
ChEMBL:15891,OMIM:605804
ChEMBL:15891,OMIM:605803
ChEMBL:15891,OMIM:605805
ChEMBL:15891,OMIM:605844
ChEMBL:15891,OMIM:603165
ChEMBL:15891,DOID:11163
ChEMBL:15891,DOID:11243
ChEMBL:15891,DOID:13025
ChEMBL:15891,OMIM:267450
ChEMBL:15891,OMIM:601410
ChEMBL:15891,OMIM:614498
ChEMBL:15891,OMIM:604431
ChEMBL:15891,DOID:1375
ChEMBL:15891,OMIM:613090
ChEMBL:15891,OMIM:264090
ChEMBL:15891,OMIM:121201
ChEMBL:15891,OMIM:610199
ChEMBL:15891,OMIM:237900
ChEMBL:15891,OMIM:617668
ChEMBL:15891,OMIM:239199
ChEMBL:15891,OMIM:605814
ChEMBL:15891,OMIM:608118
ChEMBL:15891,OMIM:606176
ChEMBL:15891,OMIM:610374
ChEMBL:15891,OMIM:613977
ChEMBL:15891,OMIM:616069
ChEMBL:15891,OMIM:121200
ChEMBL:15891,OMIM:610582
ChEMBL:15891,OMIM:614328
ChEMBL:15891,OMIM:617235
ChEMBL:15891,OMIM:239200
ChEMBL:15891,OMIM:266250
ChEMBL:15891,OMIM:231100
ChEMBL:15891,OMIM:617394
ChEMBL:15891,OMIM:608217
ChEMBL:15891,OMIM:608836
ChEMBL:15891,OMIM:269720
ChEMBL:15891,OMIM:614100
ChEMBL:15891,OMIM:602522
ChEMBL:15891,OMIM:615371
ChEMBL:15891,OMIM:300673
ChEMBL:15891,DOID:4223
ChEMBL:1201173,DOID:1406
ChEMBL:550,OMIM:267760
ChEMBL:550,DOID:13550
ChEMBL:550,DOID:1405
ChEMBL:550,OMIM:607277
ChEMBL:550,OMIM:208550
ChEMBL:550,OMIM:611960
ChEMBL:550,OMIM:609958
ChEMBL:550,DOID:12323
ChEMBL:550,OMIM:613207
ChEMBL:550,OMIM:208600
ChEMBL:550,OMIM:611064
ChEMBL:550,OMIM:608584
ChEMBL:550,OMIM:610906
ChEMBL:550,OMIM:611403
ChEMBL:550,OMIM:600807
ChEMBL:550,DOID:2841
ChEMBL:550,DOID:1406
ChEMBL:3039597,DOID:0060505
ChEMBL:3039597,DOID:0060056
ChEMBL:3039597,DOID:0060525
ChEMBL:3039597,DOID:0060527
ChEMBL:3039597,DOID:0060498
ChEMBL:3039597,DOID:0060057
ChEMBL:3039597,DOID:0060524
ChEMBL:3039597,DOID:0060512
ChEMBL:3039597,DOID:0060526
ChEMBL:3039597,DOID:0060523
ChEMBL:3039597,DOID:0060509
ChEMBL:3039597,DOID:0060516
ChEMBL:3039597,DOID:0060517
ChEMBL:3039597,DOID:0060515
ChEMBL:3039597,DOID:1204
ChEMBL:3039597,DOID:0060518
ChEMBL:3039597,DOID:0060514
ChEMBL:3039597,DOID:0060503
ChEMBL:3039597,OMIM:147540
ChEMBL:3039597,DOID:0060496
ChEMBL:3039597,DOID:0060506
ChEMBL:3039597,DOID:0060528
ChEMBL:3039597,DOID:0060520
ChEMBL:3039597,DOID:0060529
ChEMBL:3039597,DOID:0060510
ChEMBL:3039597,OMIM:108390
ChEMBL:3039597,DOID:0060513
ChEMBL:3039597,DOID:0060511
ChEMBL:3039597,DOID:0060531
ChEMBL:3039597,DOID:0060502
ChEMBL:3039597,DOID:0060504
ChEMBL:3039597,DOID:0060507
ChEMBL:3039597,DOID:0060530
ChEMBL:1200600,DOID:14507
ChEMBL:1200600,DOID:6199
ChEMBL:1200600,DOID:14775
ChEMBL:1200600,OMIM:229200
ChEMBL:1200600,OMIM:180550
ChEMBL:1200600,OMIM:178000
ChEMBL:1200600,DOID:2879
ChEMBL:1200600,DOID:13538
ChEMBL:1200600,DOID:0060649
ChEMBL:1200600,DOID:10124
ChEMBL:1200600,DOID:12758
ChEMBL:1200600,OMIM:614170
ChEMBL:1200600,DOID:8400
ChEMBL:1200600,OMIM:304730
ChEMBL:1200547,DOID:0111073
ChEMBL:1200547,DOID:0111074
ChEMBL:1200547,DOID:0111076
ChEMBL:1200547,OMIM:604559
ChEMBL:1200547,DOID:0111075
ChEMBL:1200547,OMIM:140400
ChEMBL:1200547,OMIM:113900
ChEMBL:1200547,OMIM:234700
ChEMBL:1200547,DOID:0050205
ChEMBL:1200547,DOID:0050208
ChEMBL:1200547,DOID:2237
ChEMBL:1200547,DOID:2047
ChEMBL:1200547,DOID:0050206
ChEMBL:1200547,DOID:0050210
ChEMBL:1200547,DOID:0050221
ChEMBL:1200547,OMIM:613845
ChEMBL:1200547,OMIM:242530
ChEMBL:1200547,OMIM:254900
ChEMBL:1200547,OMIM:161900
ChEMBL:1200547,OMIM:310468
ChEMBL:1200547,DOID:9518
ChEMBL:1200547,DOID:11705
ChEMBL:1200547,DOID:1074
ChEMBL:1200547,OMIM:210550
ChEMBL:562,OMIM:176000
ChEMBL:562,DOID:13268
ChEMBL:562,DOID:13271
ChEMBL:562,OMIM:612740
ChEMBL:562,OMIM:263700
ChEMBL:562,OMIM:616483
ChEMBL:562,OMIM:613070
ChEMBL:562,OMIM:615438
ChEMBL:989,DOID:0060505
ChEMBL:989,DOID:0060056
ChEMBL:989,DOID:0060525
ChEMBL:989,DOID:0060527
ChEMBL:989,DOID:0060498
ChEMBL:989,DOID:0060057
ChEMBL:989,DOID:0060524
ChEMBL:989,DOID:0060512
ChEMBL:989,DOID:0060526
ChEMBL:989,DOID:0060523
ChEMBL:989,DOID:0060509
ChEMBL:989,DOID:0060516
ChEMBL:989,DOID:0060517
ChEMBL:989,DOID:0060515
ChEMBL:989,DOID:1204
ChEMBL:989,DOID:0060518
ChEMBL:989,DOID:0060514
ChEMBL:989,DOID:0060503
ChEMBL:989,OMIM:147540
ChEMBL:989,DOID:0060496
ChEMBL:989,DOID:0060506
ChEMBL:989,DOID:0060528
ChEMBL:989,DOID:0060520
ChEMBL:989,DOID:0060529
ChEMBL:989,DOID:0060510
ChEMBL:989,OMIM:108390
ChEMBL:989,DOID:0060513
ChEMBL:989,DOID:0060511
ChEMBL:989,DOID:0060531
ChEMBL:989,DOID:0060502
ChEMBL:989,DOID:0060504
ChEMBL:989,DOID:0060507
ChEMBL:989,DOID:0060530
ChEMBL:1200889,DOID:0060505
ChEMBL:1200889,DOID:0060056
ChEMBL:1200889,DOID:0060525
ChEMBL:1200889,DOID:0060527
ChEMBL:1200889,DOID:0060498
ChEMBL:1200889,DOID:0060057
ChEMBL:1200889,DOID:0060524
ChEMBL:1200889,DOID:0060512
ChEMBL:1200889,DOID:0060526
ChEMBL:1200889,DOID:0060523
ChEMBL:1200889,DOID:0060509
ChEMBL:1200889,DOID:0060516
ChEMBL:1200889,DOID:0060517
ChEMBL:1200889,DOID:0060515
ChEMBL:1200889,DOID:1204
ChEMBL:1200889,DOID:0060518
ChEMBL:1200889,DOID:0060514
ChEMBL:1200889,DOID:0060503
ChEMBL:1200889,OMIM:147540
ChEMBL:1200889,DOID:0060496
ChEMBL:1200889,DOID:0060506
ChEMBL:1200889,DOID:0060528
ChEMBL:1200889,DOID:0060520
ChEMBL:1200889,DOID:0060529
ChEMBL:1200889,DOID:0060510
ChEMBL:1200889,OMIM:108390
ChEMBL:1200889,DOID:0060513
ChEMBL:1200889,DOID:0060511
ChEMBL:1200889,DOID:0060531
ChEMBL:1200889,DOID:0060502
