count,source,target
1,ChEMBL:1467,DOID:2446
1,ChEMBL:1467,DOID:2789
8,ChEMBL:1467,DOID:2980
1,ChEMBL:1467,DOID:3021
8,ChEMBL:1467,DOID:326
1,ChEMBL:1467,DOID:3327
1,ChEMBL:1467,DOID:3777
1,ChEMBL:1467,DOID:4629
2,ChEMBL:1467,DOID:576
4,ChEMBL:1467,DOID:580
1,ChEMBL:1467,DOID:783
27,ChEMBL:1467,DOID:784
2,ChEMBL:1467,DOID:829
2,ChEMBL:1467,DOID:8577
1,ChEMBL:1467,DOID:863
1,ChEMBL:1467,DOID:8765
17,ChEMBL:1467,DOID:9111
7,ChEMBL:1467,DOID:9155
4,ChEMBL:1467,DOID:9408
1,ChEMBL:1467,DOID:9761
1,ChEMBL:1467,DOID:9955
1,ChEMBL:1467,DOID:999
1,ChEMBL:1467,OMIM:124100
2,ChEMBL:1467,OMIM:162000
1,ChEMBL:1467,OMIM:176100
6,ChEMBL:1467,OMIM:191700
1,ChEMBL:1467,OMIM:206300
10,ChEMBL:1467,OMIM:207410
19,ChEMBL:1467,OMIM:210550
1,ChEMBL:1467,OMIM:226300
1,ChEMBL:1467,OMIM:233600
1,ChEMBL:1467,OMIM:233670
1,ChEMBL:1467,OMIM:260000
1,ChEMBL:1467,OMIM:260480
1,ChEMBL:1467,OMIM:263200
1,ChEMBL:1467,OMIM:267450
13,ChEMBL:1467,OMIM:300322
2,ChEMBL:1467,OMIM:300455
1,ChEMBL:1467,OMIM:308990
12,ChEMBL:1467,OMIM:310200
1,ChEMBL:1467,OMIM:311250
1,ChEMBL:1467,OMIM:313200
1,ChEMBL:1467,OMIM:601283
1,ChEMBL:1467,OMIM:601367
1,ChEMBL:1467,OMIM:601847
25,ChEMBL:1467,OMIM:602068
1,ChEMBL:1467,OMIM:603656
10,ChEMBL:1467,OMIM:603918
1,ChEMBL:1467,OMIM:604173
1,ChEMBL:1467,OMIM:604302
2,ChEMBL:1467,OMIM:608901
175,ChEMBL:1467,OMIM:609886
1,ChEMBL:1467,OMIM:611364
22,ChEMBL:1467,OMIM:611381
2,ChEMBL:1467,OMIM:612097
3,ChEMBL:1467,OMIM:612388
1,ChEMBL:1467,OMIM:612422
1,ChEMBL:1467,OMIM:612633
1,ChEMBL:1467,OMIM:613658
2,ChEMBL:1467,OMIM:614204
3,ChEMBL:1467,OMIM:614458
1,ChEMBL:1467,OMIM:615426
1,ChEMBL:1467,OMIM:615486
6,ChEMBL:1467,OMIM:616577
1,ChEMBL:1467,OMIM:616818
15,ChEMBL:1467,OMIM:617222
1,ChEMBL:1471,DOID:526
3,ChEMBL:1471,DOID:783
1,ChEMBL:1471,DOID:863
1,ChEMBL:1471,OMIM:109350
1,ChEMBL:1471,OMIM:207410
1,ChEMBL:1472,DOID:0050524
2,ChEMBL:1472,DOID:0110043
2,ChEMBL:1472,DOID:0110750
1,ChEMBL:1472,DOID:10569
5,ChEMBL:1472,DOID:13938
1,ChEMBL:1472,DOID:14018
1,ChEMBL:1472,DOID:14227
2,ChEMBL:1472,DOID:2449
1,ChEMBL:1472,DOID:2856
1,ChEMBL:1472,DOID:5082
1,ChEMBL:1472,DOID:5223
1,ChEMBL:1472,DOID:7997
1,ChEMBL:1472,DOID:7998
1,ChEMBL:1472,OMIM:184700
1,ChEMBL:1472,OMIM:225755
1,ChEMBL:1472,OMIM:300148
1,ChEMBL:1472,OMIM:601283
1,ChEMBL:1472,OMIM:601665
1,ChEMBL:1472,OMIM:602668
1,ChEMBL:1472,OMIM:603855
1,ChEMBL:1472,OMIM:606082
1,ChEMBL:1472,OMIM:608901
2,ChEMBL:1472,OMIM:609893
1,ChEMBL:1472,OMIM:614840
10,ChEMBL:1472,OMIM:615555
25,ChEMBL:1473,DOID:0060497
2,ChEMBL:1473,DOID:0110892
1,ChEMBL:1473,DOID:10493
2,ChEMBL:1473,DOID:12651
1,ChEMBL:1473,DOID:13146
2,ChEMBL:1473,DOID:13406
1,ChEMBL:1473,DOID:14262
1,ChEMBL:1473,DOID:14476
279,ChEMBL:1473,DOID:2841
31,ChEMBL:1473,DOID:4481
8,ChEMBL:1473,DOID:4483
1,ChEMBL:1473,DOID:535
5,ChEMBL:1473,DOID:8252
2,ChEMBL:1473,DOID:8577
1,ChEMBL:1473,DOID:9076
1,ChEMBL:1473,DOID:9395
1,ChEMBL:1473,DOID:9563
5,ChEMBL:1473,DOID:9761
4,ChEMBL:1473,DOID:999
1,ChEMBL:1473,OMIM:151620
5,ChEMBL:1473,OMIM:207410
1,ChEMBL:1473,OMIM:265450
2,ChEMBL:1473,OMIM:603855
38,ChEMBL:1473,OMIM:606963
1,ChEMBL:1473,OMIM:609754
14,ChEMBL:1473,OMIM:610247
2,ChEMBL:1473,OMIM:614204
4,ChEMBL:1473,OMIM:617638
2,ChEMBL:1474900,DOID:0060828
1,ChEMBL:1474900,DOID:0110430
1,ChEMBL:1474900,DOID:14476
1,ChEMBL:1474900,DOID:2841
2,ChEMBL:1474900,DOID:326
2,ChEMBL:1474900,OMIM:207410
1,ChEMBL:1474900,OMIM:615371
4,ChEMBL:1474900,OMIM:617222
2,ChEMBL:1475,DOID:9761
1,ChEMBL:1475,OMIM:151620
3,ChEMBL:1475,OMIM:193200
1,ChEMBL:1475,OMIM:601706
4,ChEMBL:1475,OMIM:614204
1,ChEMBL:1477036,OMIM:184460
1,ChEMBL:1477036,OMIM:300455
2,ChEMBL:1477036,OMIM:608556
3,ChEMBL:1477,DOID:0050524
14,ChEMBL:1477,DOID:0090105
1,ChEMBL:1477,DOID:0110351
2,ChEMBL:1477,DOID:11705
1,ChEMBL:1477,DOID:13207
1,ChEMBL:1477,DOID:2980
1,ChEMBL:1477,DOID:4195
1,ChEMBL:1477,DOID:866
1,ChEMBL:1477,DOID:8765
1,ChEMBL:1477,DOID:8805
2,ChEMBL:1477,OMIM:144250
1,ChEMBL:1477,OMIM:210550
1,ChEMBL:1477,OMIM:255110
1,ChEMBL:1477,OMIM:601283
5,ChEMBL:1477,OMIM:604499
1,ChEMBL:1477,OMIM:608446
4,ChEMBL:1477,OMIM:608901
1,ChEMBL:1477,OMIM:614458
1,ChEMBL:1479,DOID:0050661
1,ChEMBL:1479,DOID:0060030
1,ChEMBL:1479,DOID:0060692
1,ChEMBL:1479,DOID:0111087
1,ChEMBL:1479,DOID:0111147
6,ChEMBL:1479,DOID:10354
1,ChEMBL:1479,DOID:10923
1,ChEMBL:1479,DOID:11123
242,ChEMBL:1479,DOID:11432
10,ChEMBL:1479,DOID:12449
12,ChEMBL:1479,DOID:12698
1,ChEMBL:1479,DOID:12853
1,ChEMBL:1479,DOID:13938
2,ChEMBL:1479,DOID:14443
41,ChEMBL:1479,DOID:14735
1,ChEMBL:1479,DOID:1557
5,ChEMBL:1479,DOID:1587
4,ChEMBL:1479,DOID:2230
1,ChEMBL:1479,DOID:2528
1,ChEMBL:1479,DOID:2841
9,ChEMBL:1479,DOID:288
1,ChEMBL:1479,DOID:2914
1,ChEMBL:1479,DOID:321
2,ChEMBL:1479,DOID:3326
19,ChEMBL:1479,DOID:3463
1,ChEMBL:1479,DOID:3755
2,ChEMBL:1479,DOID:3756
4,ChEMBL:1479,DOID:5199
22,ChEMBL:1479,DOID:5223
1,ChEMBL:1479,DOID:582
10,ChEMBL:1479,DOID:718
1,ChEMBL:1479,DOID:727
1,ChEMBL:1479,DOID:74
43,ChEMBL:1479,DOID:8924
1,ChEMBL:1479,DOID:914
1,ChEMBL:1479,DOID:9675
1,ChEMBL:1479,OMIM:128400
23,ChEMBL:1479,OMIM:137560
1,ChEMBL:1479,OMIM:142690
1,ChEMBL:1479,OMIM:162800
3,ChEMBL:1479,OMIM:182820
1,ChEMBL:1479,OMIM:187300
1,ChEMBL:1479,OMIM:188020
1,ChEMBL:1479,OMIM:191950
7,ChEMBL:1479,OMIM:206300
13,ChEMBL:1479,OMIM:207410
1,ChEMBL:1479,OMIM:217090
2,ChEMBL:1479,OMIM:227600
1,ChEMBL:1479,OMIM:243200
1,ChEMBL:1479,OMIM:265200
8,ChEMBL:1479,OMIM:300818
1,ChEMBL:1479,OMIM:600263
3,ChEMBL:1479,OMIM:601608
5,ChEMBL:1479,OMIM:603855
1,ChEMBL:1479,OMIM:604499
3,ChEMBL:1479,OMIM:609670
6,ChEMBL:1479,OMIM:609939
1,ChEMBL:1479,OMIM:611548
3,ChEMBL:1479,OMIM:612300
2,ChEMBL:1479,OMIM:612336
1,ChEMBL:1479,OMIM:613490
1,ChEMBL:1479,OMIM:613658
1,ChEMBL:1479,OMIM:613987
3,ChEMBL:1479,OMIM:614675
3,ChEMBL:1479,OMIM:616373
1,ChEMBL:1479,OMIM:616577
4,ChEMBL:1479,OMIM:616818
1,ChEMBL:1479,OMIM:617394
2,ChEMBL:1480987,DOID:0050830
1,ChEMBL:1480987,DOID:0110043
1,ChEMBL:1480987,DOID:0110750
1,ChEMBL:1480987,DOID:12785
1,ChEMBL:1480987,DOID:250
1,ChEMBL:1480987,DOID:3669
1,ChEMBL:1480987,DOID:5160
3,ChEMBL:1480987,DOID:8725
1,ChEMBL:1480987,DOID:8947
2,ChEMBL:1480987,DOID:9743
1,ChEMBL:1480987,OMIM:172700
3,ChEMBL:1480987,OMIM:207410
1,ChEMBL:1480987,OMIM:209010
4,ChEMBL:1480987,OMIM:609670
1,ChEMBL:1480987,OMIM:614653
1,ChEMBL:1480,DOID:0050524
1,ChEMBL:1480,DOID:0050851
30,ChEMBL:1480,DOID:0060828
1,ChEMBL:1480,DOID:0111151
41,ChEMBL:1480,DOID:10913
1,ChEMBL:1480,DOID:11020
1,ChEMBL:1480,DOID:11091
1,ChEMBL:1480,DOID:11705
3,ChEMBL:1480,DOID:14557
1,ChEMBL:1480,DOID:2348
1,ChEMBL:1480,DOID:2980
1,ChEMBL:1480,DOID:3086
1,ChEMBL:1480,DOID:5082
1,ChEMBL:1480,DOID:576
1,ChEMBL:1480,DOID:9767
1,ChEMBL:1480,OMIM:109350
1,ChEMBL:1480,OMIM:135400
1,ChEMBL:1480,OMIM:210550
1,ChEMBL:1480,OMIM:300673
82,ChEMBL:1480,OMIM:603918
1,ChEMBL:1480,OMIM:604499
2,ChEMBL:1480,OMIM:606787
1,ChEMBL:1480,OMIM:606963
7,ChEMBL:1480,OMIM:608901
2,ChEMBL:1480,OMIM:612633
1,ChEMBL:1480,OMIM:615371
1,ChEMBL:1480,OMIM:616373
2,ChEMBL:1480,OMIM:616577
16,ChEMBL:1480,OMIM:617222
218,ChEMBL:1481,DOID:0050524
1,ChEMBL:1481,DOID:0110750
1,ChEMBL:1481,DOID:1287
1,ChEMBL:1481,DOID:2370
1,ChEMBL:1481,DOID:2980
4,ChEMBL:1481,DOID:4195
1,ChEMBL:1481,DOID:783
1,ChEMBL:1481,OMIM:300148
2,ChEMBL:1481,OMIM:601283
4,ChEMBL:1481,OMIM:601665
6,ChEMBL:1481,OMIM:608901
6,ChEMBL:1481,OMIM:610021
9,ChEMBL:1481,OMIM:612633
4,ChEMBL:1481,OMIM:614458
7,ChEMBL:1482,DOID:0110043
1,ChEMBL:1482,DOID:13976
1,ChEMBL:1482,DOID:2935
1,ChEMBL:1482,DOID:784
1,ChEMBL:1482,DOID:9192
1,ChEMBL:1482,DOID:9206
13,ChEMBL:1482,OMIM:109350
2,ChEMBL:1482,OMIM:190310
1,ChEMBL:1482,OMIM:210550
1,ChEMBL:1482,OMIM:300048
1,ChEMBL:1482,OMIM:603855
3,ChEMBL:1482,OMIM:613412
2,ChEMBL:1483,DOID:0050010
2,ChEMBL:1483,DOID:0050146
1,ChEMBL:1483,DOID:0050193
133,ChEMBL:1483,DOID:0050218
2,ChEMBL:1483,DOID:0050230
5,ChEMBL:1483,DOID:0050256
5,ChEMBL:1483,DOID:0050596
2,ChEMBL:1483,DOID:10074
24,ChEMBL:1483,DOID:10079
1,ChEMBL:1483,DOID:10080
12,ChEMBL:1483,DOID:10361
1,ChEMBL:1483,DOID:1042
34,ChEMBL:1483,DOID:10718
5,ChEMBL:1483,DOID:1080
24,ChEMBL:1483,DOID:10955
4,ChEMBL:1483,DOID:10959
1,ChEMBL:1483,DOID:11339
11,ChEMBL:1483,DOID:11379
10,ChEMBL:1483,DOID:11678
34,ChEMBL:1483,DOID:12148
2,ChEMBL:1483,DOID:1219
51,ChEMBL:1483,DOID:12211
1,ChEMBL:1483,DOID:1247
9,ChEMBL:1483,DOID:1252
1,ChEMBL:1483,DOID:13141
1,ChEMBL:1483,DOID:13315
5,ChEMBL:1483,DOID:13523
9,ChEMBL:1483,DOID:13760
1,ChEMBL:1483,DOID:13767
2,ChEMBL:1483,DOID:13768
10,ChEMBL:1483,DOID:1395
1,ChEMBL:1483,DOID:14374
1,ChEMBL:1483,DOID:14421
2,ChEMBL:1483,DOID:14422
1,ChEMBL:1483,DOID:2112
3,ChEMBL:1483,DOID:2789
15,ChEMBL:1483,DOID:3108
1,ChEMBL:1483,DOID:323
1,ChEMBL:1483,DOID:399
5,ChEMBL:1483,DOID:4271
1,ChEMBL:1483,DOID:5501
5,ChEMBL:1483,DOID:635
1,ChEMBL:1483,DOID:7033
8,ChEMBL:1483,DOID:7457
1,ChEMBL:1483,DOID:8295
1,ChEMBL:1483,DOID:8440
1,ChEMBL:1483,DOID:8506
20,ChEMBL:1483,DOID:883
3,ChEMBL:1483,DOID:885
1,ChEMBL:1483,DOID:9111
2,ChEMBL:1483,DOID:9779
10,ChEMBL:1483,DOID:9784
7,ChEMBL:1483,DOID:9790
5,ChEMBL:1483,DOID:999
12,ChEMBL:1483,OMIM:207410
1,ChEMBL:1483,OMIM:210550
3,ChEMBL:1483,OMIM:226990
1,ChEMBL:1483,OMIM:243200
1,ChEMBL:1483,OMIM:248310
1,ChEMBL:1483,OMIM:263200
25,ChEMBL:1483,OMIM:300455
1,ChEMBL:1483,OMIM:604173
1,ChEMBL:1483,OMIM:608809
2,ChEMBL:1483,OMIM:613658
3,ChEMBL:1483,OMIM:616577
7,ChEMBL:1484,DOID:0050524
1,ChEMBL:1484,DOID:0050828
2,ChEMBL:1484,DOID:0050830
4,ChEMBL:1484,DOID:0060828
1,ChEMBL:1484,DOID:0110750
1,ChEMBL:1484,DOID:0111151
1,ChEMBL:1484,DOID:10300
1,ChEMBL:1484,DOID:10569
2,ChEMBL:1484,DOID:10824
8,ChEMBL:1484,DOID:10875
22,ChEMBL:1484,DOID:10913
2,ChEMBL:1484,DOID:11396
2,ChEMBL:1484,DOID:11705
2,ChEMBL:1484,DOID:11840
1,ChEMBL:1484,DOID:12269
2,ChEMBL:1484,DOID:13003
1,ChEMBL:1484,DOID:13129
3,ChEMBL:1484,DOID:1580
1,ChEMBL:1484,DOID:224
1,ChEMBL:1484,DOID:2348
3,ChEMBL:1484,DOID:2841
1,ChEMBL:1484,DOID:2980
4,ChEMBL:1484,DOID:326
2,ChEMBL:1484,DOID:3526
2,ChEMBL:1484,DOID:4248
2,ChEMBL:1484,DOID:446
1,ChEMBL:1484,DOID:4724
4,ChEMBL:1484,DOID:4990
1,ChEMBL:1484,DOID:5082
2,ChEMBL:1484,DOID:784
1,ChEMBL:1484,DOID:8616
4,ChEMBL:1484,DOID:8805
1,ChEMBL:1484,DOID:9427
1,ChEMBL:1484,DOID:9767
2,ChEMBL:1484,OMIM:114065
1,ChEMBL:1484,OMIM:146800
1,ChEMBL:1484,OMIM:172500
7,ChEMBL:1484,OMIM:189800
7,ChEMBL:1484,OMIM:207410
1,ChEMBL:1484,OMIM:209010
1,ChEMBL:1484,OMIM:210550
1,ChEMBL:1484,OMIM:226300
1,ChEMBL:1484,OMIM:243200
3,ChEMBL:1484,OMIM:601283
4,ChEMBL:1484,OMIM:601367
1,ChEMBL:1484,OMIM:601665
168,ChEMBL:1484,OMIM:603918
10,ChEMBL:1484,OMIM:608901
4,ChEMBL:1484,OMIM:609670
1,ChEMBL:1484,OMIM:611522
1,ChEMBL:1484,OMIM:613658
4,ChEMBL:1484,OMIM:615371
1,ChEMBL:1484,OMIM:616577
7,ChEMBL:1484,OMIM:617222
1,ChEMBL:1485,DOID:0050388
16,ChEMBL:1485,DOID:0050524
2,ChEMBL:1485,DOID:0050828
7,ChEMBL:1485,DOID:0050830
1,ChEMBL:1485,DOID:0050847
4,ChEMBL:1485,DOID:0050848
1,ChEMBL:1485,DOID:0060030
3,ChEMBL:1485,DOID:0060439
2,ChEMBL:1485,DOID:0060814
10,ChEMBL:1485,DOID:0060828
1,ChEMBL:1485,DOID:0060874
6,ChEMBL:1485,DOID:0090105
4,ChEMBL:1485,DOID:0110043
1,ChEMBL:1485,DOID:0110351
2,ChEMBL:1485,DOID:0110430
1,ChEMBL:1485,DOID:0110588
12,ChEMBL:1485,DOID:0110750
1,ChEMBL:1485,DOID:0110901
17,ChEMBL:1485,DOID:10569
3,ChEMBL:1485,DOID:10603
1,ChEMBL:1485,DOID:10605
9,ChEMBL:1485,DOID:10913
11,ChEMBL:1485,DOID:10923
1,ChEMBL:1485,DOID:10941
1,ChEMBL:1485,DOID:11202
1,ChEMBL:1485,DOID:11394
1,ChEMBL:1485,DOID:11432
1,ChEMBL:1485,DOID:11555
1,ChEMBL:1485,DOID:11561
1,ChEMBL:1485,DOID:11650
3,ChEMBL:1485,DOID:11714
2,ChEMBL:1485,DOID:11823
2,ChEMBL:1485,DOID:12252
5,ChEMBL:1485,DOID:12365
1,ChEMBL:1485,DOID:12550
2,ChEMBL:1485,DOID:12858
2,ChEMBL:1485,DOID:12978
1,ChEMBL:1485,DOID:13129
1,ChEMBL:1485,DOID:13189
1,ChEMBL:1485,DOID:13315
2,ChEMBL:1485,DOID:13603
1,ChEMBL:1485,DOID:13810
1,ChEMBL:1485,DOID:13949
4,ChEMBL:1485,DOID:14069
1,ChEMBL:1485,DOID:14228
1,ChEMBL:1485,DOID:14250
3,ChEMBL:1485,DOID:1580
5,ChEMBL:1485,DOID:1875
1,ChEMBL:1485,DOID:216
3,ChEMBL:1485,DOID:2348
1,ChEMBL:1485,DOID:2449
1,ChEMBL:1485,DOID:28
3,ChEMBL:1485,DOID:2841
2,ChEMBL:1485,DOID:2957
2,ChEMBL:1485,DOID:2980
1,ChEMBL:1485,DOID:3021
1,ChEMBL:1485,DOID:326
1,ChEMBL:1485,DOID:3265
2,ChEMBL:1485,DOID:3669
1,ChEMBL:1485,DOID:399
3,ChEMBL:1485,DOID:5082
1,ChEMBL:1485,DOID:5199
1,ChEMBL:1485,DOID:5223
1,ChEMBL:1485,DOID:635
7,ChEMBL:1485,DOID:698
1,ChEMBL:1485,DOID:7188
1,ChEMBL:1485,DOID:749
7,ChEMBL:1485,DOID:783
23,ChEMBL:1485,DOID:784
10,ChEMBL:1485,DOID:7998
6,ChEMBL:1485,DOID:8458
2,ChEMBL:1485,DOID:8577
4,ChEMBL:1485,DOID:8677
4,ChEMBL:1485,DOID:8717
18,ChEMBL:1485,DOID:8765
1,ChEMBL:1485,DOID:8805
1,ChEMBL:1485,DOID:8869
2,ChEMBL:1485,DOID:8947
1,ChEMBL:1485,DOID:9192
1,ChEMBL:1485,DOID:9362
1,ChEMBL:1485,DOID:9406
1,ChEMBL:1485,DOID:9761
1,ChEMBL:1485,DOID:9795
1,ChEMBL:1485,OMIM:119915
1,ChEMBL:1485,OMIM:137560
1,ChEMBL:1485,OMIM:146500
1,ChEMBL:1485,OMIM:148500
1,ChEMBL:1485,OMIM:154276
6,ChEMBL:1485,OMIM:165590
1,ChEMBL:1485,OMIM:167320
1,ChEMBL:1485,OMIM:170650
1,ChEMBL:1485,OMIM:181750
3,ChEMBL:1485,OMIM:184700
6,ChEMBL:1485,OMIM:189800
1,ChEMBL:1485,OMIM:190310
1,ChEMBL:1485,OMIM:201400
1,ChEMBL:1485,OMIM:204730
5,ChEMBL:1485,OMIM:207410
1,ChEMBL:1485,OMIM:207900
3,ChEMBL:1485,OMIM:210550
3,ChEMBL:1485,OMIM:225755
4,ChEMBL:1485,OMIM:260480
3,ChEMBL:1485,OMIM:261600
4,ChEMBL:1485,OMIM:263200
2,ChEMBL:1485,OMIM:265380
2,ChEMBL:1485,OMIM:267450
1,ChEMBL:1485,OMIM:275000
1,ChEMBL:1485,OMIM:300123
1,ChEMBL:1485,OMIM:300322
1,ChEMBL:1485,OMIM:300455
1,ChEMBL:1485,OMIM:305100
1,ChEMBL:1485,OMIM:308940
1,ChEMBL:1485,OMIM:310200
6,ChEMBL:1485,OMIM:540000
7,ChEMBL:1485,OMIM:601283
10,ChEMBL:1485,OMIM:601367
18,ChEMBL:1485,OMIM:601665
1,ChEMBL:1485,OMIM:602668
1,ChEMBL:1485,OMIM:603471
7,ChEMBL:1485,OMIM:603855
10,ChEMBL:1485,OMIM:603918
5,ChEMBL:1485,OMIM:604302
1,ChEMBL:1485,OMIM:604856
1,ChEMBL:1485,OMIM:606324
6,ChEMBL:1485,OMIM:606963
1,ChEMBL:1485,OMIM:608446
1,ChEMBL:1485,OMIM:608809
22,ChEMBL:1485,OMIM:608901
9,ChEMBL:1485,OMIM:609670
1,ChEMBL:1485,OMIM:609886
8,ChEMBL:1485,OMIM:609893
2,ChEMBL:1485,OMIM:609939
4,ChEMBL:1485,OMIM:610021
2,ChEMBL:1485,OMIM:610839
2,ChEMBL:1485,OMIM:612401
1,ChEMBL:1485,OMIM:612422
1,ChEMBL:1485,OMIM:612462
2,ChEMBL:1485,OMIM:612594
7,ChEMBL:1485,OMIM:612633
2,ChEMBL:1485,OMIM:612862
2,ChEMBL:1485,OMIM:612922
1,ChEMBL:1485,OMIM:613658
3,ChEMBL:1485,OMIM:614204
1,ChEMBL:1485,OMIM:614458
2,ChEMBL:1485,OMIM:614653
1,ChEMBL:1485,OMIM:614887
5,ChEMBL:1485,OMIM:615371
1,ChEMBL:1485,OMIM:615426
1,ChEMBL:1485,OMIM:615555
1,ChEMBL:1485,OMIM:615994
10,ChEMBL:1485,OMIM:617222
1,ChEMBL:1487,DOID:0050146
1,ChEMBL:1487,DOID:0050193
1,ChEMBL:1487,DOID:0050306
1,ChEMBL:1487,DOID:0050478
103,ChEMBL:1487,DOID:0050524
1,ChEMBL:1487,DOID:0050828
6,ChEMBL:1487,DOID:0050830
1,ChEMBL:1487,DOID:0050848
1,ChEMBL:1487,DOID:0060158
4,ChEMBL:1487,DOID:0060828
4,ChEMBL:1487,DOID:0080208
140,ChEMBL:1487,DOID:0090105
20,ChEMBL:1487,DOID:0110043
3,ChEMBL:1487,DOID:0110430
6,ChEMBL:1487,DOID:0110750
2,ChEMBL:1487,DOID:0110892
1,ChEMBL:1487,DOID:0111036
1,ChEMBL:1487,DOID:10569
1,ChEMBL:1487,DOID:10603
1,ChEMBL:1487,DOID:10764
3,ChEMBL:1487,DOID:10913
1,ChEMBL:1487,DOID:11432
1,ChEMBL:1487,DOID:1168
2,ChEMBL:1487,DOID:11705
1,ChEMBL:1487,DOID:11713
1,ChEMBL:1487,DOID:12053
2,ChEMBL:1487,DOID:12236
5,ChEMBL:1487,DOID:12365
3,ChEMBL:1487,DOID:12651
11,ChEMBL:1487,DOID:1287
2,ChEMBL:1487,DOID:13001
2,ChEMBL:1487,DOID:13378
23,ChEMBL:1487,DOID:13810
3,ChEMBL:1487,DOID:14069
1,ChEMBL:1487,DOID:14476
3,ChEMBL:1487,DOID:1580
1,ChEMBL:1487,DOID:1712
4,ChEMBL:1487,DOID:1875
4,ChEMBL:1487,DOID:224
23,ChEMBL:1487,DOID:2348
1,ChEMBL:1487,DOID:2370
1,ChEMBL:1487,DOID:2738
4,ChEMBL:1487,DOID:2841
1,ChEMBL:1487,DOID:2914
10,ChEMBL:1487,DOID:2980
1,ChEMBL:1487,DOID:3021
5,ChEMBL:1487,DOID:3145
1,ChEMBL:1487,DOID:3146
3,ChEMBL:1487,DOID:326
2,ChEMBL:1487,DOID:331
2,ChEMBL:1487,DOID:3526
1,ChEMBL:1487,DOID:4195
2,ChEMBL:1487,DOID:4248
1,ChEMBL:1487,DOID:4724
2,ChEMBL:1487,DOID:4780
1,ChEMBL:1487,DOID:526
1,ChEMBL:1487,DOID:635
2,ChEMBL:1487,DOID:783
27,ChEMBL:1487,DOID:784
1,ChEMBL:1487,DOID:820
1,ChEMBL:1487,DOID:8717
3,ChEMBL:1487,DOID:8765
5,ChEMBL:1487,DOID:8805
1,ChEMBL:1487,DOID:8947
2,ChEMBL:1487,DOID:9191
2,ChEMBL:1487,DOID:9279
13,ChEMBL:1487,DOID:9408
2,ChEMBL:1487,DOID:9452
2,ChEMBL:1487,DOID:9563
3,ChEMBL:1487,DOID:9651
1,ChEMBL:1487,DOID:9743
19,ChEMBL:1487,OMIM:144250
6,ChEMBL:1487,OMIM:170650
6,ChEMBL:1487,OMIM:184700
1,ChEMBL:1487,OMIM:191700
1,ChEMBL:1487,OMIM:204730
23,ChEMBL:1487,OMIM:207410
1,ChEMBL:1487,OMIM:208230
1,ChEMBL:1487,OMIM:209010
1,ChEMBL:1487,OMIM:210550
3,ChEMBL:1487,OMIM:255110
1,ChEMBL:1487,OMIM:256300
1,ChEMBL:1487,OMIM:259690
3,ChEMBL:1487,OMIM:260480
1,ChEMBL:1487,OMIM:300455
10,ChEMBL:1487,OMIM:601283
23,ChEMBL:1487,OMIM:601367
13,ChEMBL:1487,OMIM:601665
1,ChEMBL:1487,OMIM:601847
1,ChEMBL:1487,OMIM:603829
33,ChEMBL:1487,OMIM:603918
3,ChEMBL:1487,OMIM:604201
9,ChEMBL:1487,OMIM:604302
64,ChEMBL:1487,OMIM:604499
1,ChEMBL:1487,OMIM:604856
1,ChEMBL:1487,OMIM:606324
2,ChEMBL:1487,OMIM:606963
12,ChEMBL:1487,OMIM:608446
6,ChEMBL:1487,OMIM:608809
106,ChEMBL:1487,OMIM:608901
1,ChEMBL:1487,OMIM:609886
2,ChEMBL:1487,OMIM:609939
1,ChEMBL:1487,OMIM:612401
10,ChEMBL:1487,OMIM:612594
21,ChEMBL:1487,OMIM:612633
6,ChEMBL:1487,OMIM:613658
6,ChEMBL:1487,OMIM:614204
26,ChEMBL:1487,OMIM:614458
3,ChEMBL:1487,OMIM:615371
5,ChEMBL:1487,OMIM:615947
1,ChEMBL:1487,OMIM:616373
1,ChEMBL:1487,OMIM:616744
15,ChEMBL:1487,OMIM:617222
1,ChEMBL:1488165,DOID:14250
3,ChEMBL:1488165,DOID:14476
1,ChEMBL:1488165,DOID:2841
1,ChEMBL:1488165,OMIM:603806
1,ChEMBL:1488165,OMIM:606963
3,ChEMBL:1488,DOID:2228
1,ChEMBL:1489,DOID:0050135
1,ChEMBL:1489,DOID:0090016
2,ChEMBL:1489,DOID:0110043
2,ChEMBL:1489,DOID:0110430
1,ChEMBL:1489,DOID:0111147
5,ChEMBL:1489,DOID:10923
1,ChEMBL:1489,DOID:11705
1,ChEMBL:1489,DOID:12140
1,ChEMBL:1489,DOID:12651
2,ChEMBL:1489,DOID:14476
1,ChEMBL:1489,DOID:2570
1,ChEMBL:1489,DOID:2860
1,ChEMBL:1489,DOID:74
1,ChEMBL:1489,DOID:865
1,ChEMBL:1489,DOID:9779
1,ChEMBL:1489,OMIM:137560
3,ChEMBL:1489,OMIM:187550
1,ChEMBL:1489,OMIM:193200
1,ChEMBL:1489,OMIM:206300
11,ChEMBL:1489,OMIM:207410
1,ChEMBL:1489,OMIM:241600
2,ChEMBL:1489,OMIM:300455
1,ChEMBL:1489,OMIM:300818
6,ChEMBL:1489,OMIM:314050
1,ChEMBL:1489,OMIM:603671
1,ChEMBL:1489,OMIM:604302
1,ChEMBL:1489,OMIM:608446
1,ChEMBL:1489,OMIM:610839
3,ChEMBL:1489,OMIM:613658
2,ChEMBL:1489,OMIM:614395
1,ChEMBL:1489,OMIM:614748
1,ChEMBL:148,DOID:10309
